SCHL	fod1p	_TYPE_	_FREQ_	p50adj_wagp	p25adj_wagp	p75adj_wagp	mean_grad_degree	mean_grad_degree_all	mean_employed	pct_ts	stabbr	pct_tsg	pct_ts_all	pct_tsg_all	gths_mean	gthsftfy_mean	gmajor
Bachelors	Theology and religious vocations	15	23	41306.71176	16571.7043	54795.85402	0	0	0.99337529	0.007284892	AK	0.086827581	0.007489731	0.085255483	0.520798669	0.65796964	Humanities and liberal arts
Bachelors	History	15	32	61941.93946	52064.79285	104129.5857	0	0	0.989564699	0.012399522	AK	0.147788121	0.017780946	0.202400204	0.534482759	0.852285396	Humanities and liberal arts
Bachelors	Family and consumer sciences	15	12	46236.95858	45522.7095	56976.30815	0	0	0.908266129	0.003822149	AK	0.10678768	0.005907043	0.16195162	0.719831224	0.911392405	"Industrial arts, consumer <br> services, and recreation"
Bachelors	"Physical fitness, parks, <br> recreation, and leisure"	15	21	30824.63905	9767.367112	60074.76098	0	0	1	0.011262553	AK	0.314666409	0.012581752	0.344950116	0.493264659	0.414851181	"Industrial arts, consumer <br> services, and recreation"
Bachelors	Transportation sciences <br> and technologies	15	38	77427.42432	46456.45459	99079.19696	0	0	1	0.016370272	AK	0.457371826	0.013857872	0.379937133	0.955215827	0.829850116	"Industrial arts, consumer <br> services, and recreation"
Bachelors	Criminal justice and <br> fire protection	15	72	66286.8172	44035.19865	77427.42432	0	0	0.96476237	0.038646558	AK	0.95573028	0.031526659	0.943110647	0.878646533	0.855763212	Law and public policy
Bachelors	Multidisciplinary or <br> general science	15	40	65221.12383	41981.65089	110645.4745	0	0	1	0.016287332	AK	0.403130613	0.019323756	0.454534795	0.695730685	0.87332909	Physical sciences
Bachelors	Chemistry	15	13	65221.12383	42714.14269	82613.42352	0	0	1	0.00449258	AK	0.111196647	0.004658339	0.109573782	0.607276619	0.820769231	Physical sciences
Bachelors	Geology and earth science	15	22	61046.04445	32610.56192	74020.2792	0	0	0.947748616	0.011034469	AK	0.273116072	0.009919844	0.233335288	0.790954774	0.729094895	Physical sciences
Bachelors	Psychology	15	72	48521.18591	34784.59938	65221.12383	0	0	0.974519019	0.036856438	AK	0.646951774	0.036092778	0.64928485	0.71258891	0.784435068	Psychology and social work
Bachelors	Social work	15	26	53029.45376	44035.19865	83429.59408	0	0	0.892345569	0.012734737	AK	0.223536548	0.009775283	0.175850782	0.866394697	0.851017639	Psychology and social work
Bachelors	General social sciences	15	7	78265.3486	53029.45376	89171.27726	0	0	1	0.002439817	AK	0.031390334	0.00220081	0.030008496	0.960362401	1	Social sciences
Bachelors	Economics	15	26	66286.8172	51618.28288	72089.71317	0	0	0.972127315	0.017866646	AK	0.229869726	0.014722743	0.200747664	0.900795666	0.874661509	Social sciences
Bachelors	Anthropology and <br> archeology	15	25	44191.21147	34774.29198	66286.8172	0	0	1	0.013736928	AK	0.176737362	0.014059758	0.191707732	0.805708208	0.84427673	Social sciences
Bachelors	Geography	15	25	49539.59848	49539.59848	79032.48176	0	0	0.971301198	0.012129967	AK	0.156062425	0.010819608	0.147527613	0.948629348	0.865811966	Social sciences
Bachelors	International relations	15	6	44767.09926	44767.09926	113792.3695	0	0	0.915865385	0.001544757	AK	0.019874617	0.001375818	0.018759558	0.891304348	1	Social sciences
Bachelors	Political science and <br> government	15	36	55043.99831	32557.89037	100107.8102	0	0	0.979870238	0.017213494	AK	0.221466364	0.016425068	0.223959218	0.620333839	0.714916683	Social sciences
Bachelors	Sociology	15	24	44191.21147	38662.49482	53392.67836	0	0	0.994978166	0.011376596	AK	0.146369659	0.011816578	0.161121495	0.660831048	0.7509113	Social sciences
Graduate degree	Natural resources management	15	18	90112.14146	76307.55556	138171.9502	1	1	0.962643678	0.008512191	AK	0.607638889	0.008790527	0.545219638	0.984202212	0.978571429	Agriculture and natural resources
Graduate degree	Architecture	15	5	48915.84287	38989.35767	57448.5749	1	1	1	0.003848726	AK	0.04719654	0.005337271	0.069844924	0.981786644	1	Architecture and engineering
Graduate degree	General engineering	15	13	139097.1679	110478.0287	165178.5052	1	1	0.914865577	0.0196206	AK	0.240605428	0.017331087	0.226799128	0.963942308	1	Architecture and engineering
Graduate degree	Chemical engineering	15	7	132105.5959	51618.28288	134207.5355	1	1	1	0.006335502	AK	0.077691619	0.004823449	0.063120911	1	1	Architecture and engineering
Graduate degree	Civil engineering	15	24	135877.3413	105376.6424	152615.1111	1	1	1	0.017656716	AK	0.216522517	0.01512304	0.197904047	1	1	Architecture and engineering
Graduate degree	Electrical engineering	15	13	85105.91138	75362.69301	93574.79713	1	1	1	0.012300116	AK	0.150835073	0.012016961	0.157257088	0.956856703	1	Architecture and engineering
Graduate degree	Mechanical engineering	15	9	141434.0951	113390.6365	198860.4516	1	1	0.937124112	0.006870554	AK	0.084252908	0.008225786	0.107644778	0.761958357	1	Architecture and engineering
Graduate degree	Miscellaneous engineering <br> technologies	15	5	69569.19875	69569.19875	128154.5133	1	1	1	0.003210312	AK	0.03936773	0.002444128	0.031984492	1	1	Architecture and engineering
Graduate degree	Fine arts	15	6	44258.18979	20348.68148	45136.07861	1	1	0.948833034	0.004146653	AK	0.135964912	0.004976207	0.15259049	0.599069767	0.670087977	Arts
Graduate degree	Music	15	15	60548.39814	51618.28288	90112.14146	1	1	1	0.013503983	AK	0.442783094	0.012340993	0.378424415	0.905851463	0.892390815	Arts
Graduate degree	Environmental science	15	17	68494.81753	48915.84287	98074.73747	1	1	1	0.01385663	AK	0.111968164	0.016201604	0.13603327	0.754285714	0.966213251	Biology and life sciences
Graduate degree	Biology	15	86	79544.18064	57071.02293	117106.7104	1	1	0.992055014	0.071557123	AK	0.578215584	0.069958524	0.587391659	0.875140607	0.946809415	Biology and life sciences
Graduate degree	Biochemical sciences	15	12	90272.15723	55043.99831	325018.6004	1	1	1	0.010573357	AK	0.085437752	0.009244172	0.077616697	0.89334001	1	Biology and life sciences
Graduate degree	Ecology	15	7	67441.05111	49715.1129	74092.2052	1	1	1	0.002979267	AK	0.024073892	0.002268225	0.019044658	1	1	Biology and life sciences
Graduate degree	Zoology	15	8	85068.08207	81465.1175	91696.76379	1	1	0.935693642	0.007545449	AK	0.060970817	0.005994593	0.05033231	1	1	Biology and life sciences
Graduate degree	Miscellaneous biology	15	10	68494.81753	66133.21482	68494.81753	1	1	1	0.010901684	AK	0.088090793	0.009591349	0.080531696	0.977799228	0.974344674	Biology and life sciences
Graduate degree	General business	15	28	71557.1978	35610.1926	101743.4074	1	1	1	0.038079893	AK	0.360398205	0.035486141	0.363903921	0.797286721	0.874660706	Business
Graduate degree	Accounting	15	12	101743.4074	88382.42293	128013.3415	1	1	1	0.01070712	AK	0.101335021	0.009804285	0.100541156	0.970727101	1	Business
Graduate degree	Business management and <br> administration	15	37	84447.02816	52064.79285	120149.522	1	1	0.992574754	0.024879917	AK	0.235470135	0.024959727	0.255957467	0.78134273	0.848729228	Business
Graduate degree	Finance	15	7	71220.38519	30037.38049	82589.25261	1	1	0.919793966	0.009424211	AK	0.089193233	0.008170237	0.083784297	0.97223796	0.702580645	Business
Graduate degree	Communications and <br> mass media	15	14	55958.87408	52842.23838	75093.45122	1	1	1	0.019815164	AK	0.690173655	0.018085619	0.701184494	0.904786281	0.953053084	Communications and journalism
Graduate degree	Journalism	15	11	77334.62006	72089.71317	83700.44225	1	1	1	0.007320484	AK	0.254976705	0.006508416	0.252333094	0.856330014	1	Communications and journalism
Graduate degree	Computer science	15	8	85464.46223	24439.53525	108701.8731	1	1	1	0.009922782	AK	0.237727604	0.008582221	0.228325123	0.643473571	0.731004902	"Computers, statistics, and mathematics"
Graduate degree	Mathematics	15	15	92731.44527	77334.62006	96119.61756	1	1	1	0.019669241	AK	0.471230881	0.019631714	0.52229064	0.991039849	1	"Computers, statistics, and mathematics"
Graduate degree	General education	15	60	67103.76775	49715.1129	85464.46223	1	1	0.904059041	0.046178634	AK	0.358779347	0.054117985	0.377335958	0.77752117	0.950888743	Education
Graduate degree	Elementary education	15	48	75871.18249	66052.79797	95011.10465	1	1	1	0.038657506	AK	0.300344844	0.045494103	0.31720621	0.929283679	0.974205725	Education
Graduate degree	Physical and health <br> education teaching	15	13	80099.6813	66052.79797	88382.42293	1	1	1	0.007977139	AK	0.06197742	0.008230415	0.057386309	0.924071991	0.963414634	Education
Graduate degree	Science and computer <br> teacher education	15	5	78265.3486	62972.47634	79263.35756	1	1	1	0.002377333	AK	0.018470405	0.001809951	0.012619824	1	1	Education
Graduate degree	Secondary teacher education	15	11	70087.22114	57611.99272	99430.2258	1	1	1	0.005922053	AK	0.046010676	0.005545577	0.038666365	1	1	Education
Graduate degree	Special needs education	15	8	79032.48176	74272.68741	88516.76445	1	1	1	0.005563325	AK	0.043223582	0.006892625	0.048058613	0.913364674	1	Education
Graduate degree	Social science or history <br> teacher education	15	10	83666.87743	71810.71863	83666.87743	1	1	1	0.005745729	AK	0.044640748	0.005230803	0.036471614	1	1	Education
Graduate degree	Art and music education	15	5	87499.33038	66286.8172	93574.79713	1	1	1	0.003404876	AK	0.026453777	0.002592257	0.018074428	1	1	Education
Graduate degree	Miscellaneous education	15	10	74817.41607	55437.95526	89570.146	1	1	0.907172996	0.006438864	AK	0.050025981	0.006258448	0.043636833	0.75	0.776203966	Education
Graduate degree	Nursing	15	38	92396.59209	79032.48176	105376.6424	1	1	0.937449491	0.028455037	AK	0.388446215	0.027459403	0.418601369	0.889076197	0.947008547	Health
Graduate degree	Treatment therapy <br> professions	15	6	76091.31114	76091.31114	113952.6163	1	1	1	0.006469265	AK	0.088313413	0.006827819	0.104085809	1	1	Health
Graduate degree	Miscellaneous health <br> medical professions	15	19	99079.19696	76091.31114	120057.2208	1	1	1	0.016373807	AK	0.223522576	0.013002944	0.19822172	1	0.98440401	Health
Graduate degree	"French, german, latin and other <br> common foreign language stud"	15	8	94838.97812	55043.99831	103482.7168	1	1	0.98028552	0.007247522	AK	0.070324484	0.006809303	0.058762434	0.890550646	0.916946309	Humanities and liberal arts
Graduate degree	English language and literature	15	43	65221.12383	45654.78668	82589.25261	1	1	1	0.034340609	AK	0.333215339	0.044429426	0.383413894	0.781933736	0.858179887	Humanities and liberal arts
Graduate degree	Liberal arts	15	12	90112.14146	69548.58395	99079.19696	1	1	1	0.009746458	AK	0.094572271	0.010341252	0.0892422	0.822291853	0.847161572	Humanities and liberal arts
Graduate degree	Philosophy and religious studies	15	7	39229.89499	35043.61057	74272.68741	1	1	0.853787879	0.005691008	AK	0.055221239	0.005402078	0.046618464	0.655526992	0.776709402	Humanities and liberal arts
Graduate degree	Theology and religious vocations	15	11	70656.21748	36845.8534	74859.8377	1	1	0.960138648	0.005089074	AK	0.049380531	0.004971578	0.042903368	0.783054004	0.949820789	Humanities and liberal arts
Graduate degree	History	15	30	88070.39729	64077.25662	111917.7482	1	1	0.928938508	0.022976835	AK	0.222949853	0.026079953	0.225062917	0.782037629	0.956337656	Humanities and liberal arts
Graduate degree	Family and consumer sciences	15	11	66052.79797	51889.13778	151742.365	1	1	1	0.010232869	AK	0.381719211	0.008160979	0.374071717	1	1	"Industrial arts, consumer <br> services, and recreation"
Graduate degree	"Physical fitness, parks, <br> recreation, and leisure"	15	16	66052.79797	49715.1129	77427.42432	1	1	1	0.012756126	AK	0.475844863	0.010748607	0.492679822	1	0.844137274	"Industrial arts, consumer <br> services, and recreation"
Graduate degree	Transportation sciences <br> and technologies	15	5	80099.6813	80099.6813	98325.44551	1	1	1	0.003459598	AK	0.129054207	0.002633918	0.120729896	1	1	"Industrial arts, consumer <br> services, and recreation"
Graduate degree	Criminal justice and <br> fire protection	15	9	81526.40479	66082.23707	98691.10519	1	1	1	0.006949596	AK	0.816428571	0.007989705	0.846078431	1	1	Law and public policy
Graduate degree	Multidisciplinary or <br> general science	15	20	89570.146	61046.04445	111962.9292	1	1	0.860716557	0.016118441	AK	0.268184117	0.020932472	0.323554665	0.697257851	0.86495662	Physical sciences
Graduate degree	Chemistry	15	16	177184.0531	111917.7482	325018.6004	1	1	1	0.010859123	AK	0.180677795	0.011280945	0.174370349	0.904390644	1	Physical sciences
Graduate degree	Geology and earth science	15	21	70087.22114	48915.84287	121074.6548	1	1	1	0.019790843	AK	0.329286798	0.018530005	0.286419576	0.812140894	0.87281106	Physical sciences
Graduate degree	Psychology	15	73	71810.71863	57812.47683	91569.06668	1	1	1	0.075557853	AK	0.850989523	0.076490085	0.851840396	0.881142581	0.925806711	Psychology and social work
Graduate degree	Social work	15	16	61046.04445	54067.28488	84653.98392	1	1	1	0.01206299	AK	0.135862494	0.012415057	0.138261677	0.919835943	0.977822581	Psychology and social work
Graduate degree	General social sciences	15	5	55043.99831	55043.99831	77334.62006	1	1	1	0.002353013	AK	0.027731996	0.00615198	0.073058106	0.905944319	0.875968992	Social sciences
Graduate degree	Economics	15	20	72265.59603	52650.64854	108268.4681	1	1	0.948822464	0.025475771	AK	0.300250806	0.020923214	0.24847452	0.92699115	0.944630072	Social sciences
Graduate degree	Anthropology and <br> archeology	15	17	95118.37154	65080.99106	109591.7081	1	1	1	0.015425306	AK	0.181798639	0.01388246	0.164861745	0.892630877	1	Social sciences
Graduate degree	Geography	15	6	61046.04445	56780.11117	88109.64943	1	1	1	0.005289719	AK	0.062343246	0.005656674	0.067176076	1	1	Social sciences
Graduate degree	Political science and <br> government	15	37	90112.14146	75362.69301	107133.3237	1	1	0.95362124	0.031026935	AK	0.365675385	0.029019386	0.344620966	0.850215345	0.941994905	Social sciences
Graduate degree	Sociology	15	8	73763.64965	73763.64965	78342.42371	1	1	1	0.004207454	AK	0.049587961	0.006837077	0.081193997	0.976980366	1	Social sciences
Bachelors	General agriculture	15	49	52688.32118	33143.4086	81526.40479	0	0	1	0.002195762	AZ	0.19641862	0.002000606	0.183650582	0.78049183	0.749952714	Agriculture and natural resources
Bachelors	Agricultural economics	15	9	69601.15806	35143.73517	79263.35756	0	0	1	0.000301933	AZ	0.027008953	0.000260518	0.023914889	0.921419518	0.808803301	Agriculture and natural resources
Bachelors	Animal sciences	15	45	51618.28288	30037.38049	67395.16129	0	0	0.952608143	0.001789586	AZ	0.160084705	0.001920041	0.17625485	0.710920034	0.719888605	Agriculture and natural resources
Bachelors	Plant science and agronomy	15	33	61046.04445	35228.15892	100124.6016	0	0	0.93627451	0.001310314	AZ	0.117212171	0.001224996	0.112451503	0.75902965	0.750237718	Agriculture and natural resources
Bachelors	Miscellaneous agriculture	15	64	55239.01433	39229.89499	98122.10959	0	0	0.990471653	0.002174166	AZ	0.194486756	0.001974191	0.181225752	0.826057869	0.784336199	Agriculture and natural resources
Bachelors	Forestry	15	35	60548.39814	40697.36297	76091.31114	0	0	0.968276515	0.001456089	AZ	0.130252257	0.001404618	0.128940349	0.783732957	0.835424986	Agriculture and natural resources
Bachelors	Natural resources management	15	43	56780.11117	37165.16367	79263.35756	0	0	0.931575196	0.001664161	AZ	0.14886503	0.001782352	0.163615422	0.705631716	0.800848515	Agriculture and natural resources
Bachelors	Architecture	15	221	65221.12383	39679.92889	91677.67885	0	0	0.920727578	0.009339984	AZ	0.088386607	0.00933209	0.095522802	0.727417472	0.810707457	Architecture and engineering
Bachelors	General engineering	15	350	80086.24819	51618.28288	103236.5658	0	0	0.963280489	0.017223879	AZ	0.162993881	0.015738058	0.161093968	0.855425478	0.868248457	Architecture and engineering
Bachelors	Aerospace engineering	15	87	90112.14146	53029.45376	111699.2409	0	0	0.953895674	0.003860338	AZ	0.036531349	0.003319705	0.033980336	0.937139447	0.954384078	Architecture and engineering
Bachelors	Architectural engineering	15	8	71557.1978	42150.65694	73917.27367	0	0	1	0.000245866	AZ	0.002326687	0.000258207	0.00264299	0.757033248	1	Architecture and engineering
Bachelors	Biomedical engineering	15	36	65080.99106	43086.43118	77427.42432	0	0	0.963271104	0.001472286	AZ	0.013932613	0.001507636	0.015432088	0.690319755	0.864315938	Architecture and engineering
Bachelors	Chemical engineering	15	125	97831.68575	67083.48309	129045.7072	0	0	0.942435811	0.004603334	AZ	0.043562504	0.004289466	0.043906759	0.878685244	0.913749549	Architecture and engineering
Bachelors	Civil engineering	15	212	82565.99746	61046.04445	104583.5968	0	0	0.949449896	0.007324883	AZ	0.069317204	0.007199409	0.073692785	0.874610163	0.936440438	Architecture and engineering
Bachelors	Electrical engineering	15	678	91880.54353	65221.12383	126601.1961	0	0	0.956833688	0.026966302	AZ	0.255188867	0.024645197	0.252266989	0.887861736	0.928877252	Architecture and engineering
Bachelors	"Engineering mechanics, <br> physics, and science"	15	16	93906.32436	39069.46845	123883.8789	0	0	0.965174129	0.000577701	AZ	0.005466929	0.00047547	0.004866887	0.753472222	0.780014378	Architecture and engineering
Bachelors	Environmental engineering	15	10	76307.55556	70087.22114	99430.2258	0	0	1	0.000366307	AZ	0.00346645	0.000382027	0.003910409	0.810717373	1	Architecture and engineering
Bachelors	Industrial and manufacturing <br> engineering	15	103	81394.72593	40697.36297	110087.9966	0	0	0.956564904	0.003961675	AZ	0.037490322	0.003867817	0.039590776	0.863411303	0.818848936	Architecture and engineering
Bachelors	Mechanical engineering	15	394	90272.15723	61960.06764	112289.7566	0	0	0.971258743	0.015022302	AZ	0.14215981	0.01361	0.139311268	0.902569204	0.922645213	Architecture and engineering
Bachelors	Metallurgical engineering	15	6	341420.3212	98074.73747	345842.4953	0	0	1	0.000157404	AZ	0.001489552	0.000125141	0.001280938	1	1	Architecture and engineering
Bachelors	Mining and mineral engineering	15	28	112935.1822	86481.8963	170636.3948	0	0	0.966950596	0.001071093	AZ	0.010136025	0.000893818	0.009149072	0.921684522	0.939511439	Architecture and engineering
Bachelors	Miscellaneous engineering	15	46	76307.55556	52688.32118	108701.8731	0	0	0.940855152	0.001806614	AZ	0.017096436	0.001792918	0.018352221	0.808471455	0.922988506	Architecture and engineering
Bachelors	Engineering technologies	15	24	58699.01145	37429.91885	111917.7482	0	0	0.991994663	0.001081892	AZ	0.01023821	0.000995515	0.010190045	0.865671642	0.783877159	Architecture and engineering
Bachelors	Engineering and industrial <br> management	15	19	61941.93946	32610.56192	113140.7998	0	0	1	0.001027485	AZ	0.009723352	0.000983299	0.010064993	0.868703828	0.721907842	Architecture and engineering
Bachelors	Industrial production technologies	15	36	73763.64965	49715.1129	95657.64828	0	0	0.961275181	0.001657931	AZ	0.015689419	0.001503014	0.015384771	0.946397188	1	Architecture and engineering
Bachelors	Mechanical engineering <br> related technologies	15	21	77334.62006	55239.01433	121096.7963	0	0	0.819967267	0.000745903	AZ	0.007058666	0.000638913	0.00653988	0.899224806	0.968819599	Architecture and engineering
Bachelors	Miscellaneous engineering <br> technologies	15	168	74330.32735	53924.00593	99430.2258	0	0	0.97827957	0.006882574	AZ	0.065131525	0.005905734	0.060450795	0.895616683	0.892891624	Architecture and engineering
Bachelors	Fine arts	15	275	37429.91885	26344.16059	57245.75824	0	0	0.920912654	0.010814347	AZ	0.302031016	0.012218259	0.312887897	0.557155983	0.576097392	Arts
Bachelors	Drama and theater arts	15	74	40750.71286	31693.62569	59447.51817	0	0	0.917202645	0.003322923	AZ	0.092805029	0.003702063	0.09480324	0.609614699	0.711911011	Arts
Bachelors	Music	15	91	46400.77204	31612.99271	72265.59603	0	0	0.948692368	0.003448763	AZ	0.096319581	0.004123382	0.105592478	0.655509289	0.749397881	Arts
Bachelors	Visual and performing arts	15	19	41294.62631	32610.56192	51618.28288	0	0	0.969634937	0.000670731	AZ	0.018732674	0.000803676	0.020580725	0.621610518	0.59752322	Arts
Bachelors	Commercial art and <br> graphic design	15	272	46157.44135	31612.99271	60873.04891	0	0	0.936728697	0.011846401	AZ	0.330854976	0.012419674	0.318045761	0.670601372	0.722794839	Arts
Bachelors	"Film, video, and <br> photographic arts"	15	93	46057.31675	29829.06774	65221.12383	0	0	0.946365003	0.003905608	AZ	0.109078677	0.003849987	0.098591311	0.632161235	0.664504466	Arts
Bachelors	Studio arts	15	42	35828.0584	26032.39642	43480.74922	0	0	0.992149337	0.001796646	AZ	0.050178047	0.001932918	0.049498588	0.571916638	0.544845123	Arts
Bachelors	Environmental science	15	54	47337.83855	40732.55875	66286.8172	0	0	0.933000294	0.001775465	AZ	0.066185692	0.002071927	0.06936921	0.70438247	0.851929825	Biology and life sciences
Bachelors	Biology	15	353	55068.53089	36545.74428	82589.25261	0	0	0.97183242	0.014746119	AZ	0.549705067	0.01612801	0.539974353	0.68799263	0.784177322	Biology and life sciences
Bachelors	Biochemical sciences	15	31	62974.30511	38197.52933	88382.42293	0	0	0.909279635	0.001076908	AZ	0.040144912	0.001577306	0.052809038	0.561230898	0.804087929	Biology and life sciences
Bachelors	Botany	15	10	25320.23922	25320.23922	51703.71741	0	0	0.95307546	0.000471381	AZ	0.017572108	0.000496272	0.016615446	0.50166334	0.475770925	Biology and life sciences
Bachelors	Molecular biology	15	37	47419.48906	30824.63905	66286.8172	0	0	1	0.001316544	AZ	0.049078045	0.001305892	0.043721948	0.677117573	0.714511041	Biology and life sciences
Bachelors	Ecology	15	38	54350.93653	37165.16367	69601.15806	0	0	0.917757009	0.001349353	AZ	0.050301126	0.001504995	0.050388025	0.74286968	0.834102801	Biology and life sciences
Bachelors	Microbiology	15	56	64006.67077	43749.66519	76091.31114	0	0	0.933433811	0.002279656	AZ	0.08498088	0.002629283	0.088029804	0.674745699	0.806339953	Biology and life sciences
Bachelors	Zoology	15	35	59786.03018	43053.5787	75093.45122	0	0	0.92631579	0.001202748	AZ	0.044835968	0.001330656	0.044551062	0.701736973	0.914709945	Biology and life sciences
Bachelors	Miscellaneous biology	15	56	46057.31675	31612.99271	64079.74504	0	0	0.992728185	0.002499772	AZ	0.093186357	0.002709189	0.090705079	0.677391834	0.730686161	Biology and life sciences
Bachelors	General business	15	1402	63225.98541	42732.23112	94117.12553	0	0	0.956068813	0.065431801	AZ	0.229698305	0.061109787	0.22615917	0.835613478	0.857364105	Business
Bachelors	Accounting	15	1050	66052.79797	45056.07073	99079.19696	0	0	0.954726011	0.041792161	AZ	0.146711358	0.04005769	0.14824817	0.792907895	0.854593155	Business
Bachelors	Business management and <br> administration	15	2243	61941.93946	42150.65694	92586.50075	0	0	0.958121373	0.087413926	AZ	0.306866543	0.082832164	0.30655079	0.814979431	0.852767761	Business
Bachelors	Operations logistics and <br> e-commerce	15	89	58072.26894	45784.53334	89534.19853	0	0	0.952787203	0.003436303	AZ	0.012063141	0.003431309	0.012698816	0.819668976	0.88071066	Business
Bachelors	Business economics	15	34	85874.47971	40043.12409	118342.3385	0	0	0.92704729	0.001242618	AZ	0.004362209	0.00123193	0.004559207	0.674618065	0.811163102	Business
Bachelors	Marketing and <br> marketing research	15	798	60074.76098	42853.3295	87751.0809	0	0	0.9569768	0.033767059	AZ	0.118539243	0.032509273	0.120312485	0.823171537	0.870696759	Business
Bachelors	Finance	15	682	75125.05949	50871.70371	108701.8731	0	0	0.970049895	0.027082589	AZ	0.095073416	0.024606235	0.091064394	0.851963179	0.893727956	Business
Bachelors	Human resources and <br> personnel management	15	104	63851.03804	44035.19865	89110.89545	0	0	0.940004461	0.004296002	AZ	0.015081114	0.004262721	0.015775762	0.812393493	0.892498067	Business
Bachelors	International business	15	67	53683.0142	41294.62631	68084.72911	0	0	0.977787456	0.00273567	AZ	0.009603567	0.00297631	0.011014928	0.749500777	0.78533475	Business
Bachelors	Hospitality management	15	185	49979.95046	38045.65557	70456.31784	0	0	0.953596191	0.007501391	AZ	0.02633363	0.007287899	0.026971543	0.749456325	0.81192559	Business
Bachelors	Management information systems <br> and statistics	15	173	72265.59603	52372.19125	102127.0937	0	0	0.947260426	0.006522082	AZ	0.022895766	0.00591663	0.02189666	0.868965902	0.875191034	Business
Bachelors	Miscellaneous business and <br> medical administration	15	100	60762.91576	37165.16367	98074.73747	0	0	0.949607386	0.003502338	AZ	0.012294957	0.003877062	0.014348489	0.703117016	0.854263014	Business
Bachelors	Communications and <br> mass media	15	749	52688.32118	35100.43236	76307.55556	0	0	0.946379152	0.032671462	AZ	0.631467835	0.03296064	0.628963153	0.718254127	0.756594252	Communications and journalism
Bachelors	Journalism	15	336	54715.37985	39132.6743	79032.48176	0	0	0.946481141	0.014001877	AZ	0.270625632	0.01392797	0.265777005	0.766843677	0.85148603	Communications and journalism
Bachelors	Advertising and <br> public relations	15	116	49715.1129	35228.15892	77427.42432	0	0	0.941244173	0.005065578	AZ	0.097906533	0.005516113	0.105259842	0.721896325	0.753299992	Communications and journalism
Bachelors	Computer and information <br> systems	15	471	67083.48309	50709.41516	88382.42293	0	0	0.964259819	0.020928475	AZ	0.293627163	0.018535077	0.285633599	0.885775363	0.909826957	"Computers, statistics, and mathematics"
Bachelors	Computer science	15	539	87751.0809	64134.1051	116657.3193	0	0	0.954271207	0.023791646	AZ	0.33379754	0.021753084	0.335224497	0.881513638	0.942725971	"Computers, statistics, and mathematics"
Bachelors	Information sciences	15	70	86718.71524	60074.76098	104129.5857	0	0	0.989261059	0.002556254	AZ	0.035864327	0.002431171	0.037465399	0.87247046	0.930787977	"Computers, statistics, and mathematics"
Bachelors	Computer engineering	15	222	83103.41935	61046.04445	105130.8317	0	0	0.943427221	0.008764775	AZ	0.122970067	0.007908652	0.121875763	0.901970608	0.938968916	"Computers, statistics, and mathematics"
Bachelors	Miscellaneous computer	15	170	51741.35841	39679.92889	77324.98964	0	0	0.980934748	0.00690957	AZ	0.096941481	0.00647927	0.099848368	0.772104164	0.807597524	"Computers, statistics, and mathematics"
Bachelors	Mathematics	15	177	73917.27367	48915.84287	105376.6424	0	0	0.961206112	0.007448647	AZ	0.104504746	0.006912806	0.10652935	0.880540696	0.87482576	"Computers, statistics, and mathematics"
Bachelors	Applied mathematics	15	12	89570.146	55043.99831	101280.9569	0	0	1	0.000691912	AZ	0.00970755	0.000573866	0.008843524	0.855581128	0.849339736	"Computers, statistics, and mathematics"
Bachelors	Statistics and decision science	15	6	66286.8172	33035.70104	115624.9537	0	0	1	0.000184399	AZ	0.002587126	0.000297169	0.0045795	0.642222222	0.707207207	"Computers, statistics, and mathematics"
Bachelors	General education	15	606	41981.65089	35352.96917	57245.75824	0	0	0.966263017	0.031925975	AZ	0.380456516	0.034231201	0.343471289	0.740942588	0.775509939	Education
Bachelors	Elementary education	15	672	39132.6743	32666.75913	45784.53334	0	0	0.950450451	0.02456662	AZ	0.29275632	0.032516537	0.326266582	0.701885681	0.69667974	Education
Bachelors	Mathematics teacher <br> education	15	26	49854.26963	39631.67878	52842.23838	0	0	0.985226968	0.00088794	AZ	0.010581435	0.001225326	0.012294756	0.773915387	0.872778298	Education
Bachelors	Physical and health <br> education teaching	15	101	44701.43298	30523.02223	70656.21748	0	0	0.965411585	0.004260701	AZ	0.050774058	0.00542333	0.054416968	0.641217656	0.638268837	Education
Bachelors	Early childhood education	15	79	37165.16367	30970.96973	48059.80878	0	0	0.98323011	0.003123988	AZ	0.03722804	0.003575601	0.035877099	0.758241758	0.563812816	Education
Bachelors	Science and computer <br> teacher education	15	18	44475.55063	34784.59938	60548.39814	0	0	0.919370698	0.000568149	AZ	0.006770534	0.000662026	0.00664268	0.835910224	0.764619883	Education
Bachelors	Secondary teacher education	15	118	44191.21147	34787.80693	60074.76098	0	0	0.992781447	0.004020649	AZ	0.047913408	0.004484937	0.045001259	0.717956269	0.772337568	Education
Bachelors	Special needs education	15	86	40043.12409	35101.47556	49539.59848	0	0	0.933106349	0.003844557	AZ	0.045814939	0.004880502	0.048970302	0.719031189	0.786647942	Education
Bachelors	Social science or history <br> teacher education	15	37	46236.95858	36958.63684	73763.64965	0	0	0.96377643	0.001521708	AZ	0.018133946	0.001967588	0.019742509	0.713542541	0.78220524	Education
Bachelors	Teacher education: multiple <br> levels	15	20	39132.6743	36329.03888	47828.82414	0	0	0.907164179	0.000876727	AZ	0.010447806	0.001000468	0.010038564	0.819141914	0.798199905	Education
